Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,MonthName,Quarter,Weekday,ShippingDays,ProfitMargin,IsProfitable
1515,10949,2009-03-30,Medium,46,3449.26,0.1,Delivery Truck,252.77,80.97,30.06,Ashley Jarboe,Saskachewan,Prarie,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2009-03-31,2009,2009-03,Mar,2009Q1,Monday,1,0.07328238520726185,1
5324,37859,2009-03-30,Critical,2,29.03,0.01,Regular Air,-11.83,11.34,5.01,Tom Stivers,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2009-04-01,2009,2009-03,Mar,2009Q1,Monday,2,-0.4075094729590079,0
3168,22755,2009-03-30,Medium,5,236.878,0.06,Regular Air,-275.25,55.99,5.0,Fred Harton,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2009-04-01,2009,2009-03,Mar,2009Q1,Monday,2,-1.1619905605417136,0
6324,44772,2009-03-31,Not Specified,1,54.077,0.07,Express Air,-232.99,55.99,5.0,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2009-04-02,2009,2009-03,Mar,2009Q1,Tuesday,2,-4.308486047672763,0
6748,48035,2009-03-31,Critical,8,155.924,0.09,Express Air,-63.12,20.99,4.81,Liz Pelletier,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2009-04-01,2009,2009-03,Mar,2009Q1,Tuesday,1,-0.4048126010107488,0
4086,29127,2009-03-31,Critical,18,31.13,0.06,Regular Air,-0.81,1.68,1.0,Thea Hudgings,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2009-04-02,2009,2009-03,Mar,2009Q1,Tuesday,2,-0.02601991647928044,0
5951,42242,2009-04-01,Not Specified,23,2287.1,0.07,Regular Air,231.49,99.99,19.99,Thomas Boland,Ontario,Ontario,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2009-04-02,2009,2009-04,Apr,2009Q2,Wednesday,1,0.10121551309518605,1
2447,17795,2009-04-01,Medium,1,17.62,0.06,Regular Air,-15.92,11.33,6.12,Troy Staebel,Newfoundland,Atlantic,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,2009-04-03,2009,2009-04,Apr,2009Q2,Wednesday,2,-0.9035187287173666,0
1517,10978,2009-04-01,Critical,9,566.53,0.06,Delivery Truck,-209.6,60.98,30.0,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,0.7,2009-04-02,2009,2009-04,Apr,2009Q2,Wednesday,1,-0.36997158138139197,0
5950,42242,2009-04-01,Not Specified,15,1444.88,0.1,Regular Air,236.61,100.97,7.18,Thomas Boland,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,2009-04-02,2009,2009-04,Apr,2009Q2,Wednesday,1,0.16375754387907646,1
1139,8295,2009-04-01,High,30,835.1505,0.09,Regular Air,158.18,35.99,1.1,Karen Seio,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,Accessory35,Small Box,0.55,2009-04-03,2009,2009-04,Apr,2009Q2,Wednesday,2,0.18940298784470586,1
5949,42242,2009-04-01,Not Specified,23,265.31,0.09,Express Air,-33.19,11.5,7.19,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2009-04-02,2009,2009-04,Apr,2009Q2,Wednesday,1,-0.12509894086163356,0
1140,8295,2009-04-01,High,7,771.834,0.01,Regular Air,-295.43,125.99,2.5,Karen Seio,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,i2000,Small Box,0.6,2009-04-02,2009,2009-04,Apr,2009Q2,Wednesday,1,-0.3827636512514349,0
400,2754,2009-04-02,High,16,1427.67,0.04,Regular Air,422.8,90.24,0.99,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Small Box,0.56,2009-04-04,2009,2009-04,Apr,2009Q2,Thursday,2,0.29614686867413337,1
401,2754,2009-04-02,High,11,499.26,0.09,Express Air,144.05,47.9,5.86,Philip Brown,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1938,Small Box,0.37,2009-04-04,2009,2009-04,Apr,2009Q2,Thursday,2,0.28852701998958463,1
3203,22978,2009-04-02,Medium,28,1801.95,0.03,Delivery Truck,-182.07,60.89,32.41,Anthony Garverick,Saskachewan,Prarie,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,0.56,2009-04-03,2009,2009-04,Apr,2009Q2,Thursday,1,-0.10104053941563305,0
6817,48518,2009-04-02,Medium,17,585.47,0.1,Express Air,178.14,37.94,5.08,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2009-04-04,2009,2009-04,Apr,2009Q2,Thursday,2,0.3042683655866227,1
7464,53281,2009-04-02,Critical,40,14075.99,0.08,Delivery Truck,1894.14,355.98,58.92,Philip Brown,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-04-04,2009,2009-04,Apr,2009Q2,Thursday,2,0.13456531299041843,1
6241,44225,2009-04-03,High,29,1958.32,0.0,Regular Air,632.29,62.18,10.84,Nora Price,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,0.63,2009-04-05,2009,2009-04,Apr,2009Q2,Friday,2,0.32287368765063934,1
6028,42693,2009-04-04,High,33,2118.26,0.01,Regular Air,554.22,59.76,9.71,Dave Brooks,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Small Box,0.57,2009-04-06,2009,2009-04,Apr,2009Q2,Saturday,2,0.2616392699668596,1
3114,22371,2009-04-04,High,8,70.55,0.0,Regular Air,-66.17,7.38,11.51,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,2009-04-05,2009,2009-04,Apr,2009Q2,Saturday,1,-0.9379163713678244,0
3573,25475,2009-04-04,Critical,49,305.96,0.06,Regular Air,-191.49,6.48,7.49,Lena Cacioppo,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 220,Small Box,0.37,2009-04-04,2009,2009-04,Apr,2009Q2,Saturday,0,-0.6258661262910185,0
6525,46436,2009-04-04,Low,46,1477.572,0.0,Regular Air,840.05,35.99,0.99,Odella Nelson,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2009-04-11,2009,2009-04,Apr,2009Q2,Saturday,7,0.5685340545164635,1
1951,13959,2009-04-04,Medium,19,77.61,0.09,Express Air,16.79,4.0,1.3,Alex Russell,Alberta,West,Home Office,Office Supplies,Paper,EcoTones¨ Memo Sheets,Wrap Bag,0.37,2009-04-06,2009,2009-04,Apr,2009Q2,Saturday,2,0.21633810076021132,1
1950,13959,2009-04-04,Medium,47,228.46,0.01,Regular Air,112.06,4.91,0.5,Alex Russell,Alberta,West,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36,2009-04-06,2009,2009-04,Apr,2009Q2,Saturday,2,0.49050161953952554,1
5117,36452,2009-04-05,High,26,564.98,0.1,Regular Air,-107.51,22.38,15.1,Eudokia Martin,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,2009-04-06,2009,2009-04,Apr,2009Q2,Sunday,1,-0.1902899217671422,0
5118,36452,2009-04-05,High,18,129.48,0.04,Regular Air,46.01,6.98,2.83,Eudokia Martin,Ontario,Ontario,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,2009-04-07,2009,2009-04,Apr,2009Q2,Sunday,2,0.3553444547420451,1
7006,50016,2009-04-05,High,15,1093.6355,0.05,Regular Air,119.17,85.99,0.99,Harold Dahlen,Saskachewan,Prarie,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,2009-04-07,2009,2009-04,Apr,2009Q2,Sunday,2,0.10896683584247219,1
1923,13765,2009-04-05,Not Specified,45,1553.38,0.1,Regular Air,180.88,36.55,13.89,Scot Wooten,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2009-04-07,2009,2009-04,Apr,2009Q2,Sunday,2,0.11644285364817365,1
820,5921,2009-04-06,Low,27,384.74,0.01,Express Air,2.69,13.43,5.5,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2009-04-13,2009,2009-04,Apr,2009Q2,Monday,7,0.0069917346779643395,1
4969,35361,2009-04-06,Medium,37,313.4,0.0,Regular Air,-5.05,8.34,4.82,Corey Lock,British Columbia,West,Home Office,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Small Box,0.4,2009-04-07,2009,2009-04,Apr,2009Q2,Monday,1,-0.016113592852584558,0
5721,40544,2009-04-06,Low,39,2413.53,0.06,Regular Air,544.04,60.65,12.23,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2009-04-08,2009,2009-04,Apr,2009Q2,Monday,2,0.2254125699701267,1
4968,35361,2009-04-06,Medium,40,746.93,0.09,Express Air,67.03,18.97,9.03,Corey Lock,British Columbia,West,Home Office,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,2009-04-07,2009,2009-04,Apr,2009Q2,Monday,1,0.0897406718166361,1
1975,14114,2009-04-06,Critical,41,241.9,0.05,Regular Air,-136.7,5.77,5.92,Dave Poirier,Quebec,Quebec,Small Business,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.55,2009-04-06,2009,2009-04,Apr,2009Q2,Monday,0,-0.5651095494005787,0
6014,42599,2009-04-06,Medium,31,9459.94,0.04,Delivery Truck,2023.75,300.98,54.92,Alex Grayson,Quebec,Quebec,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Jumbo Box,0.55,2009-04-07,2009,2009-04,Apr,2009Q2,Monday,1,0.21392841815064365,1
1502,10851,2009-04-06,High,14,570.5285,0.02,Express Air,3.96,45.99,4.99,Jenna Caffey,Ontario,Ontario,Consumer,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,0.57,2009-04-07,2009,2009-04,Apr,2009Q2,Monday,1,0.006940932836834619,1
3768,26918,2009-04-06,Low,16,77.96,0.05,Regular Air,16.65,4.84,0.71,Russell Applegate,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,0.52,2009-04-15,2009,2009-04,Apr,2009Q2,Monday,9,0.21357106208311954,1
2041,14530,2009-04-06,High,44,4851.5025,0.01,Regular Air,1371.67,125.99,7.69,Tracy Blumstein,Saskachewan,Prarie,Home Office,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2009-04-06,2009,2009-04,Apr,2009Q2,Monday,0,0.28273096839587325,1
1974,14114,2009-04-06,Critical,38,6532.48,0.01,Delivery Truck,538.52,170.98,35.89,Dave Poirier,Quebec,Quebec,Small Business,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2009-04-08,2009,2009-04,Apr,2009Q2,Monday,2,0.08243729793279123,1
2040,14530,2009-04-06,High,49,645.14,0.1,Regular Air,-26.32,13.43,5.5,Tracy Blumstein,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2009-04-08,2009,2009-04,Apr,2009Q2,Monday,2,-0.04079734631242831,0
2039,14530,2009-04-06,High,17,1556.61,0.06,Regular Air,-485.55,89.83,35.0,Tracy Blumstein,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Fellowes Officewareª Wire Shelving,Large Box,0.83,2009-04-08,2009,2009-04,Apr,2009Q2,Monday,2,-0.31192784319771816,0
1501,10851,2009-04-06,High,50,608.21,0.09,Regular Air,-175.13,12.88,4.59,Jenna Caffey,Prince Edward Island,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.82,2009-04-06,2009,2009-04,Apr,2009Q2,Monday,0,-0.28794330905443843,0
1973,14114,2009-04-06,Critical,29,65.16,0.03,Regular Air,-7.04,2.18,1.38,Dave Poirier,Nova Scotia,Atlantic,Small Business,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2009-04-06,2009,2009-04,Apr,2009Q2,Monday,0,-0.10804174340085942,0
770,5509,2009-04-07,Low,11,68.46,0.02,Regular Air,-22.48,5.58,5.3,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2009-04-12,2009,2009-04,Apr,2009Q2,Tuesday,5,-0.3283669295939235,0
555,3777,2009-04-07,Medium,14,244.85,0.06,Express Air,38.06,17.67,8.99,Christine Kargatis,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2009-04-08,2009,2009-04,Apr,2009Q2,Tuesday,1,0.15544210741270167,1
771,5509,2009-04-07,Low,21,885.23,0.03,Regular Air,78.98,40.89,18.98,Ashley Jarboe,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2009-04-14,2009,2009-04,Apr,2009Q2,Tuesday,7,0.08921975079922732,1
4839,34432,2009-04-07,Not Specified,20,244.39,0.08,Regular Air,114.1,12.53,0.5,Nora Pelletier,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery 485,Small Box,0.38,2009-04-08,2009,2009-04,Apr,2009Q2,Tuesday,1,0.46687671344981385,1
4840,34432,2009-04-07,Not Specified,3,581.42,0.02,Regular Air,-129.97,178.47,19.99,Nora Pelletier,Manitoba,Prarie,Home Office,Office Supplies,Storage & Organization,"Hot File¨ 7-Pocket, Floor Stand",Small Box,0.55,2009-04-08,2009,2009-04,Apr,2009Q2,Tuesday,1,-0.22353892194970934,0
1225,8994,2009-04-07,Low,36,1423.35,0.1,Regular Air,-580.32,40.48,19.99,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,2009-04-09,2009,2009-04,Apr,2009Q2,Tuesday,2,-0.40771419538412906,0
1417,10277,2009-04-07,Medium,36,2144.924,0.0,Regular Air,542.25,65.99,5.26,Grant Thornton,Yukon,Yukon,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59,2009-04-08,2009,2009-04,Apr,2009Q2,Tuesday,1,0.25280616003177736,1
4374,31171,2009-04-08,Not Specified,37,161.02,0.08,Regular Air,32.19,4.55,1.49,Parhena Norris,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,2009-04-09,2009,2009-04,Apr,2009Q2,Wednesday,1,0.19991305427897152,1
394,2722,2009-04-08,Low,46,1895.55,0.06,Regular Air,807.62,40.97,1.99,Jay Fine,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,2009-04-12,2009,2009-04,Apr,2009Q2,Wednesday,4,0.4260610376935454,1
1816,13028,2009-04-08,Critical,39,1357.53,0.05,Regular Air,562.92,35.44,5.09,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2009-04-09,2009,2009-04,Apr,2009Q2,Wednesday,1,0.4146648692846567,1
5185,36838,2009-04-08,Low,3,32.76,0.06,Express Air,11.29,6.3,0.5,Marc Crier,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2009-04-17,2009,2009-04,Apr,2009Q2,Wednesday,9,0.3446275946275946,1
1780,12768,2009-04-08,Critical,34,1562.97,0.01,Express Air,501.59,42.98,4.62,Kelly Lampkin,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,2009-04-10,2009,2009-04,Apr,2009Q2,Wednesday,2,0.3209210669430635,1
181,1189,2009-04-08,Critical,27,129.1,0.0,Regular Air,-59.82,4.42,4.99,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,2009-04-09,2009,2009-04,Apr,2009Q2,Wednesday,1,-0.46336173508907824,0
1182,8646,2009-04-09,High,8,85.85,0.03,Regular Air,-327.65,4.48,49.0,Emily Ducich,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Hoover Portapowerª Portable Vacuum,Large Box,0.6,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,-3.8165404775771696,0
3857,27491,2009-04-09,Not Specified,2,75.23,0.09,Regular Air,-51.5,34.99,7.73,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Hunt Boston¨ Vacuum Mount KS Pencil Sharpener,Small Box,0.59,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,-0.6845673268642828,0
8242,58914,2009-04-09,Low,11,18.7,0.07,Regular Air,-3.36,1.76,0.7,Alex Russell,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,0.56,2009-04-16,2009,2009-04,Apr,2009Q2,Thursday,7,-0.17967914438502675,0
5693,40258,2009-04-09,Not Specified,31,449.47,0.05,Regular Air,-190.49,14.81,13.32,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,-0.42381026542372124,0
8241,58914,2009-04-09,Low,46,99.94,0.07,Regular Air,-55.84,2.12,1.99,Alex Russell,Alberta,West,Home Office,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,-0.5587352411446869,0
3856,27491,2009-04-09,Not Specified,36,350.71,0.02,Regular Air,-15.3,9.77,6.02,Roy Collins,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.48,2009-04-10,2009,2009-04,Apr,2009Q2,Thursday,1,-0.043625787687833255,0
1550,11174,2009-04-09,Medium,30,3197.003,0.07,Regular Air,603.46,125.99,7.69,Evan Henry,Yukon,Yukon,Corporate,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,2009-04-10,2009,2009-04,Apr,2009Q2,Thursday,1,0.18875803369593336,1
5694,40258,2009-04-09,Not Specified,29,80.61,0.08,Regular Air,-8.77,2.78,1.25,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,2009-04-10,2009,2009-04,Apr,2009Q2,Thursday,1,-0.10879543480957697,0
6358,45120,2009-04-09,Critical,39,14591.44,0.07,Delivery Truck,5475.8,400.97,48.26,Emily Phan,British Columbia,West,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2009-04-10,2009,2009-04,Apr,2009Q2,Thursday,1,0.37527481866080387,1
1183,8646,2009-04-09,High,41,14377.78,0.06,Delivery Truck,4161.98,350.99,39.0,Emily Ducich,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,0.2894730619052454,1
1184,8646,2009-04-09,High,26,994.27,0.09,Express Air,-127.11,40.98,6.5,Emily Ducich,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,-0.1278425377412574,0
5622,39815,2009-04-09,Low,43,4075.376,0.05,Regular Air,841.73,115.99,8.99,Roy French,Ontario,Ontario,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,2009-04-13,2009,2009-04,Apr,2009Q2,Thursday,4,0.20654045172764426,1
3855,27491,2009-04-09,Not Specified,11,985.01,0.04,Regular Air,186.05,90.48,19.99,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Tyvek¨ Side-Opening Peel & Seel¨ Expanding Envelopes,Small Box,0.4,2009-04-11,2009,2009-04,Apr,2009Q2,Thursday,2,0.18888133115399844,1
1185,8646,2009-04-09,High,29,9558.65,0.09,Delivery Truck,2154.07,349.45,60.0,Emily Ducich,Manitoba,Prarie,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.6,2009-04-10,2009,2009-04,Apr,2009Q2,Thursday,1,0.22535295256129267,1
6107,43269,2009-04-10,Critical,24,3978.02,0.08,Regular Air,1336.96,165.98,19.99,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.4,2009-04-12,2009,2009-04,Apr,2009Q2,Friday,2,0.33608679694923604,1
2851,20519,2009-04-10,High,7,124.19,0.03,Regular Air,-53.3,15.99,11.28,Brad Thomas,Yukon,Yukon,Home Office,Technology,Office Machines,"210 Trimline Phone, White",Medium Box,0.38,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,-0.42918109348578787,0
2764,19975,2009-04-10,Not Specified,33,362.17,0.08,Regular Air,-83.96,11.7,6.96,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,2009-04-13,2009,2009-04,Apr,2009Q2,Friday,3,-0.23182483364165996,0
6106,43269,2009-04-10,Critical,16,843.15,0.0,Regular Air,355.0,48.91,5.81,James Lanier,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2009-04-12,2009,2009-04,Apr,2009Q2,Friday,2,0.42104014706754433,1
4116,29284,2009-04-10,Medium,20,6449.056,0.01,Delivery Truck,1116.02,400.98,42.52,David Kendrick,Yukon,Yukon,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,2009-04-12,2009,2009-04,Apr,2009Q2,Friday,2,0.1730516838433408,1
2891,20838,2009-04-10,Not Specified,21,235.98,0.03,Regular Air,11.82,10.98,3.37,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars¨ Softgrip Scissors,Small Pack,0.57,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,0.05008899059242309,1
3847,27456,2009-04-10,Not Specified,29,9492.92,0.05,Delivery Truck,772.04,328.14,91.05,Duane Benoit,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Jumbo Drum,0.57,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,0.08132797916763229,1
2890,20838,2009-04-10,Not Specified,5,20.17,0.05,Regular Air,-15.42,3.28,3.97,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,-0.7645017352503718,0
7156,51047,2009-04-10,Medium,28,65.7,0.02,Express Air,-83.54,1.76,4.86,Ellis Ballard,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,-1.271537290715373,0
7157,51047,2009-04-10,Medium,38,1685.07,0.03,Regular Air,-681.97,41.47,34.2,Ellis Ballard,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,-0.40471315731690677,0
4105,29219,2009-04-10,Not Specified,29,203.4,0.04,Regular Air,24.59,7.08,2.35,Nat Carroll,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,2009-04-11,2009,2009-04,Apr,2009Q2,Friday,1,0.12089478859390364,1
5152,36706,2009-04-11,Not Specified,47,887.45,0.1,Regular Air,365.79,20.98,1.49,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box,0.35,2009-04-13,2009,2009-04,Apr,2009Q2,Saturday,2,0.4121809679418559,1
8151,58279,2009-04-11,Medium,44,1317.34,0.03,Regular Air,555.93,30.56,2.99,Emily Phan,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Surelockª Post Binders,Small Box,0.35,2009-04-11,2009,2009-04,Apr,2009Q2,Saturday,0,0.4220095040004858,1
7932,56677,2009-04-11,High,35,430.55,0.0,Regular Air,120.01,12.22,2.85,Roy Skaria,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2009-04-12,2009,2009-04,Apr,2009Q2,Saturday,1,0.27873649982580423,1
5153,36706,2009-04-11,Not Specified,7,355.97,0.03,Regular Air,-4.46,48.04,19.99,Brad Eason,Ontario,Ontario,Small Business,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,Small Box,0.37,2009-04-13,2009,2009-04,Apr,2009Q2,Saturday,2,-0.012529145714526504,0
7679,55040,2009-04-12,High,2,4692.26,0.08,Delivery Truck,-7373.13,2550.14,29.7,Dave Kipp,British Columbia,West,Consumer,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,2009-04-14,2009,2009-04,Apr,2009Q2,Sunday,2,-1.5713387578693423,0
7678,55040,2009-04-12,High,34,290.01,0.03,Regular Air,-160.28,8.04,8.94,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,2009-04-14,2009,2009-04,Apr,2009Q2,Sunday,2,-0.5526705975656012,0
7677,55040,2009-04-12,High,24,191.79,0.1,Regular Air,-6.34,8.34,2.64,Dave Kipp,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Elite Stainless Steel Scissors,Small Pack,0.59,2009-04-12,2009,2009-04,Apr,2009Q2,Sunday,0,-0.03305698941550654,0
